TagID,EnergyArt,Brand_Type,Date,Time,TotalVolumeHLT,EnergyUsedAdjusted
10245,Electricity,Øl,2019-05-04 00:00:00,2,420.07680000000005,
10245,Electricity,Øl,2019-05-04 00:00:00,3,399.8808,
10245,Electricity,Øl,2019-05-04 00:00:00,4,399.8808,
10245,Electricity,Øl,2019-05-04 00:00:00,5,446.92560000000003,
10245,Electricity,Øl,2019-05-04 00:00:00,6,392.04,
10245,Electricity,Øl,2019-05-04 00:00:00,7,392.04,
10245,Electricity,Øl,2019-05-04 00:00:00,8,172.3392,
10245,Electricity,Øl,2019-05-04 00:00:00,9,340.71840000000003,
10245,Electricity,Øl,2019-05-04 00:00:00,10,438.372,
10245,Electricity,Øl,2019-05-04 00:00:00,11,499.67280000000005,
10245,Electricity,Øl,2019-05-04 00:00:00,12,411.60240000000005,
10245,Electricity,Øl,2019-05-04 00:00:00,13,191.7432,
10245,Electricity,Øl,2019-05-04 00:00:00,14,495.396,
10245,Electricity,Øl,2019-05-04 00:00:00,15,477.576,
10245,Electricity,Øl,2019-05-04 00:00:00,16,369.23040000000003,
10245,Electricity,Øl,2019-05-04 00:00:00,17,428.6304,
10245,Electricity,Øl,2019-05-04 00:00:00,18,408.078,
10245,Electricity,Øl,2019-05-04 00:00:00,19,357.8256,
10245,Electricity,Øl,2019-05-04 00:00:00,20,384.1992,
10245,Electricity,Øl,2019-05-04 00:00:00,21,354.26160000000004,
10245,Electricity,Øl,2019-05-04 00:00:00,22,337.8672,
10245,Electricity,Øl,2019-05-04 00:00:00,23,225.0072,
10245,Electricity,Cider,2019-05-05 00:00:00,0,0,
10245,Electricity,Øl,2019-05-05 00:00:00,0,0,
10245,Electricity,Øl,2019-05-05 00:00:00,2,14.256,
10245,Electricity,Øl,2019-05-05 00:00:00,4,14.256,
10245,Electricity,Øl,2019-05-05 00:00:00,7,7.128,
10245,Electricity,Øl,2019-05-05 00:00:00,8,14.256,
10245,Electricity,Øl,2019-05-05 00:00:00,9,49.896,
10245,Electricity,Øl,2019-05-05 00:00:00,10,85.536,
10245,Electricity,Øl,2019-05-05 00:00:00,11,71.28,
10245,Electricity,Øl,2019-05-05 00:00:00,12,156.816,
10245,Electricity,Øl,2019-05-05 00:00:00,13,149.688,
10245,Electricity,Øl,2019-05-05 00:00:00,14,114.048,
10245,Electricity,Øl,2019-05-05 00:00:00,15,171.072,
10245,Electricity,Øl,2019-05-05 00:00:00,16,234.072,
10245,Electricity,Øl,2019-05-05 00:00:00,17,245.034,
10245,Electricity,Øl,2019-05-05 00:00:00,18,318.096,
10245,Electricity,Øl,2019-05-05 00:00:00,19,310.968,
10245,Electricity,Øl,2019-05-05 00:00:00,20,270.072,
10245,Electricity,Øl,2019-05-05 00:00:00,21,185.688,
10245,Electricity,Øl,2019-05-05 00:00:00,22,213.84,
10245,Electricity,Øl,2019-05-05 00:00:00,23,234.096,
10245,Electricity,Cider,2019-05-06 00:00:00,0,0,
10245,Electricity,Øl,2019-05-06 00:00:00,0,324.096,
10245,Electricity,Ukendt,2019-05-06 00:00:00,1,24,
10245,Electricity,Øl,2019-05-06 00:00:00,1,327.0336,
10245,Electricity,Øl,2019-05-06 00:00:00,2,231.45600000000002,
10245,Electricity,Ukendt,2019-05-06 00:00:00,3,16.2,
10245,Electricity,Øl,2019-05-06 00:00:00,3,311.7336000000001,
10245,Electricity,Øl,2019-05-06 00:00:00,4,304.968,
10245,Electricity,Ukendt,2019-05-06 00:00:00,5,8.1,
10245,Electricity,Øl,2019-05-06 00:00:00,5,323.2200000000001,
10245,Electricity,Øl,2019-05-06 00:00:00,6,300.27600000000007,
10245,Electricity,Øl,2019-05-06 00:00:00,7,272.712,
10245,Electricity,Øl,2019-05-06 00:00:00,8,267.84000000000003,
10245,Electricity,Øl,2019-05-06 00:00:00,9,252.816,
10245,Electricity,Øl,2019-05-06 00:00:00,10,422.70000000000005,
10245,Electricity,Ukendt,2019-05-06 00:00:00,11,12.149999999999999,
10245,Electricity,Øl,2019-05-06 00:00:00,11,360.19200000000023,
10245,Electricity,Øl,2019-05-06 00:00:00,12,448.3896,
10245,Electricity,Øl,2019-05-06 00:00:00,13,385.688,
10245,Electricity,Ukendt,2019-05-06 00:00:00,14,61.2768,
10245,Electricity,Øl,2019-05-06 00:00:00,14,336.7980000000001,
10245,Electricity,Øl,2019-05-06 00:00:00,15,320.16600000000005,
10245,Electricity,Øl,2019-05-06 00:00:00,16,551.028,
10245,Electricity,Øl,2019-05-06 00:00:00,17,477.288,
10245,Electricity,Øl,2019-05-06 00:00:00,18,385.812,
10245,Electricity,Ukendt,2019-05-06 00:00:00,19,64.4768,
10245,Electricity,Øl,2019-05-06 00:00:00,19,573.2588000000001,
10245,Electricity,Øl,2019-05-06 00:00:00,20,563.7396,
10245,Electricity,Øl,2019-05-06 00:00:00,21,635.4395999999999,
10245,Electricity,Læsk,2019-05-06 00:00:00,22,494.5788,
10245,Electricity,Ukendt,2019-05-06 00:00:00,22,179.8104,
10245,Electricity,Øl,2019-05-06 00:00:00,22,536.3016,
10245,Electricity,Læsk,2019-05-06 00:00:00,23,656.1108,
10245,Electricity,Øl,2019-05-06 00:00:00,23,494.8404,
10245,Electricity,Læsk,2019-05-07 00:00:00,0,941.394,
10245,Electricity,Øl,2019-05-07 00:00:00,0,552.516,
10245,Electricity,Læsk,2019-05-07 00:00:00,1,1317.2088,
10245,Electricity,Øl,2019-05-07 00:00:00,1,475.7724,
10245,Electricity,Læsk,2019-05-07 00:00:00,2,869.0688,
10245,Electricity,Øl,2019-05-07 00:00:00,2,503.8380000000001,
10245,Electricity,Læsk,2019-05-07 00:00:00,3,613.3848,
10245,Electricity,Ukendt,2019-05-07 00:00:00,3,50.2272,
10245,Electricity,Øl,2019-05-07 00:00:00,3,450.4104,
10245,Electricity,Cider,2019-05-07 00:00:00,4,25.92,
10245,Electricity,Læsk,2019-05-07 00:00:00,4,955.1088,
10245,Electricity,Øl,2019-05-07 00:00:00,4,507.672,
10245,Electricity,Læsk,2019-05-07 00:00:00,5,1014.1895999999999,
10245,Electricity,Øl,2019-05-07 00:00:00,5,416.4924,
10245,Electricity,Læsk,2019-05-07 00:00:00,6,602.6232,
10245,Electricity,Ukendt,2019-05-07 00:00:00,6,14.82,
10245,Electricity,Øl,2019-05-07 00:00:00,6,441.4292000000001,
10245,Electricity,Læsk,2019-05-07 00:00:00,7,558.3024,
10245,Electricity,Øl,2019-05-07 00:00:00,7,334.992,
10245,Electricity,Læsk,2019-05-07 00:00:00,8,706.626,
10245,Electricity,Øl,2019-05-07 00:00:00,8,250.464,
10245,Electricity,Læsk,2019-05-07 00:00:00,9,573.552,
10245,Electricity,Øl,2019-05-07 00:00:00,9,380.15880000000004,
10245,Electricity,Læsk,2019-05-07 00:00:00,10,485.064,
10245,Electricity,Øl,2019-05-07 00:00:00,10,217.4844,
10245,Electricity,Læsk,2019-05-07 00:00:00,11,320.72400000000005,
10245,Electricity,Øl,2019-05-07 00:00:00,11,210.0384,
10245,Electricity,Læsk,2019-05-07 00:00:00,12,550.9512,
10245,Electricity,Øl,2019-05-07 00:00:00,12,263.088,
10245,Electricity,Læsk,2019-05-07 00:00:00,13,663.9372,
10245,Electricity,Ukendt,2019-05-07 00:00:00,13,71.3004,
10245,Electricity,Øl,2019-05-07 00:00:00,13,173.84940000000003,
10245,Electricity,Læsk,2019-05-07 00:00:00,14,978.3972000000001,
10245,Electricity,Ukendt,2019-05-07 00:00:00,14,36.1308,
10245,Electricity,Øl,2019-05-07 00:00:00,14,198.25920000000002,
10245,Electricity,Læsk,2019-05-07 00:00:00,15,767.9916,
10245,Electricity,Øl,2019-05-07 00:00:00,15,250.1184,
10245,Electricity,Læsk,2019-05-07 00:00:00,16,487.548,
10245,Electricity,Øl,2019-05-07 00:00:00,16,272.418,
10245,Electricity,Læsk,2019-05-07 00:00:00,17,485.2404,
10245,Electricity,Øl,2019-05-07 00:00:00,17,280.644,
10245,Electricity,Læsk,2019-05-07 00:00:00,18,417.98159999999996,
10245,Electricity,Øl,2019-05-07 00:00:00,18,160.83800000000002,
10245,Electricity,Læsk,2019-05-07 00:00:00,19,625.9248,
10245,Electricity,Ukendt,2019-05-07 00:00:00,19,89.9784,
10245,Electricity,Øl,2019-05-07 00:00:00,19,219.57600000000002,
10245,Electricity,Læsk,2019-05-07 00:00:00,20,541.4112,
10245,Electricity,Ukendt,2019-05-07 00:00:00,20,34.524,
10245,Electricity,Øl,2019-05-07 00:00:00,20,281.32800000000003,
10245,Electricity,Læsk,2019-05-07 00:00:00,21,830.124,
10245,Electricity,Øl,2019-05-07 00:00:00,21,287.922,
10245,Electricity,Læsk,2019-05-07 00:00:00,22,489.6864,
10245,Electricity,Ukendt,2019-05-07 00:00:00,22,61.70759999999999,
10245,Electricity,Øl,2019-05-07 00:00:00,22,257.274,
10245,Electricity,Læsk,2019-05-07 00:00:00,23,756.4896,
10245,Electricity,Øl,2019-05-07 00:00:00,23,156.1848,
10245,Electricity,Læsk,2019-05-08 00:00:00,0,712.9488,
10245,Electricity,Ukendt,2019-05-08 00:00:00,0,30.436799999999998,
10245,Electricity,Øl,2019-05-08 00:00:00,0,234.3024,
10245,Electricity,Læsk,2019-05-08 00:00:00,1,798.7295999999999,
10245,Electricity,Ukendt,2019-05-08 00:00:00,1,34.308,
10245,Electricity,Øl,2019-05-08 00:00:00,1,152.9448,
10245,Electricity,Læsk,2019-05-08 00:00:00,2,821.8896,
10245,Electricity,Øl,2019-05-08 00:00:00,2,262.5792,
10245,Electricity,Læsk,2019-05-08 00:00:00,3,731.0255999999999,
10245,Electricity,Ukendt,2019-05-08 00:00:00,3,12.959999999999999,
10245,Electricity,Øl,2019-05-08 00:00:00,3,271.08000000000004,
10245,Electricity,Læsk,2019-05-08 00:00:00,4,730.4664,
10245,Electricity,Øl,2019-05-08 00:00:00,4,248.58,
10245,Electricity,Læsk,2019-05-08 00:00:00,5,802.4304,
10245,Electricity,Øl,2019-05-08 00:00:00,5,248.31,
10245,Electricity,Læsk,2019-05-08 00:00:00,6,698.364,
10245,Electricity,Ukendt,2019-05-08 00:00:00,6,20.844,
10245,Electricity,Øl,2019-05-08 00:00:00,6,263.4048,
10245,Electricity,Læsk,2019-05-08 00:00:00,7,775.8263999999999,
10245,Electricity,Øl,2019-05-08 00:00:00,7,230.83800000000002,
10245,Electricity,Læsk,2019-05-08 00:00:00,8,649.602,
10245,Electricity,Ukendt,2019-05-08 00:00:00,8,18.7836,
10245,Electricity,Øl,2019-05-08 00:00:00,8,299.9448,
10245,Electricity,Læsk,2019-05-08 00:00:00,9,545.4516,
10245,Electricity,Øl,2019-05-08 00:00:00,9,482.706,
10245,Electricity,Læsk,2019-05-08 00:00:00,10,482.616,
10245,Electricity,Øl,2019-05-08 00:00:00,10,438.59520000000003,
10245,Electricity,Læsk,2019-05-08 00:00:00,11,509.22,
10245,Electricity,Ukendt,2019-05-08 00:00:00,11,94.46999999999998,
10245,Electricity,Øl,2019-05-08 00:00:00,11,379.2552,
10245,Electricity,Læsk,2019-05-08 00:00:00,12,683.4432,
10245,Electricity,Ukendt,2019-05-08 00:00:00,12,6.72,
10245,Electricity,Øl,2019-05-08 00:00:00,12,394.33320000000003,
10245,Electricity,Læsk,2019-05-08 00:00:00,13,661.0584,
10245,Electricity,Ukendt,2019-05-08 00:00:00,13,23.729999999999997,
10245,Electricity,Øl,2019-05-08 00:00:00,13,490.098,
10245,Electricity,Læsk,2019-05-08 00:00:00,14,1031.9479999999999,
10245,Electricity,Ukendt,2019-05-08 00:00:00,14,23.97,
10245,Electricity,Øl,2019-05-08 00:00:00,14,492.822,
10245,Electricity,Læsk,2019-05-08 00:00:00,15,1015.0631999999999,
10245,Electricity,Øl,2019-05-08 00:00:00,15,482.25120000000004,
10245,Electricity,Læsk,2019-05-08 00:00:00,16,552.8124,
10245,Electricity,Ukendt,2019-05-08 00:00:00,16,54.324,
10245,Electricity,Øl,2019-05-08 00:00:00,16,310.76160000000004,
10245,Electricity,Læsk,2019-05-08 00:00:00,17,768.0576,
10245,Electricity,Øl,2019-05-08 00:00:00,17,439.0956,
10245,Electricity,Læsk,2019-05-08 00:00:00,18,771.8388,
10245,Electricity,Øl,2019-05-08 00:00:00,18,454.2096,
10245,Electricity,Læsk,2019-05-08 00:00:00,19,853.344,
10245,Electricity,Ukendt,2019-05-08 00:00:00,19,47.508,
10245,Electricity,Øl,2019-05-08 00:00:00,19,456.5184,
10245,Electricity,Læsk,2019-05-08 00:00:00,20,838.1532,
10245,Electricity,Ukendt,2019-05-08 00:00:00,20,53.31599999999999,
10245,Electricity,Øl,2019-05-08 00:00:00,20,486.59040000000005,
10245,Electricity,Læsk,2019-05-08 00:00:00,21,829.8288,
10245,Electricity,Øl,2019-05-08 00:00:00,21,322.0032,
10245,Electricity,Læsk,2019-05-08 00:00:00,22,823.884,
10245,Electricity,Ukendt,2019-05-08 00:00:00,22,34.164,
10245,Electricity,Øl,2019-05-08 00:00:00,22,336.42240000000004,
10245,Electricity,Læsk,2019-05-08 00:00:00,23,971.2248,
10245,Electricity,Øl,2019-05-08 00:00:00,23,467.6208,
10245,Electricity,Læsk,2019-05-09 00:00:00,0,831.6371999999999,
10245,Electricity,Øl,2019-05-09 00:00:00,0,481.7772,
10245,Electricity,Læsk,2019-05-09 00:00:00,1,724.1747999999999,
10245,Electricity,Ukendt,2019-05-09 00:00:00,1,58.71,
10245,Electricity,Øl,2019-05-09 00:00:00,1,430.5816,
10245,Electricity,Læsk,2019-05-09 00:00:00,2,605.6276,
10245,Electricity,Øl,2019-05-09 00:00:00,2,476.80320000000006,
10245,Electricity,Læsk,2019-05-09 00:00:00,3,739.1687999999999,
10245,Electricity,Øl,2019-05-09 00:00:00,3,386.0316,
10245,Electricity,Læsk,2019-05-09 00:00:00,4,597.732,
10245,Electricity,Øl,2019-05-09 00:00:00,4,280.84200000000004,
10245,Electricity,Læsk,2019-05-09 00:00:00,5,655.6056,
10245,Electricity,Øl,2019-05-09 00:00:00,5,428.93000000000006,
10245,Electricity,Læsk,2019-05-09 00:00:00,6,641.9472000000001,
10245,Electricity,Ukendt,2019-05-09 00:00:00,6,6.4799999999999995,
10245,Electricity,Øl,2019-05-09 00:00:00,6,416.03880000000004,
10245,Electricity,Læsk,2019-05-09 00:00:00,7,790.4832,
10245,Electricity,Øl,2019-05-09 00:00:00,7,372.4176,
10245,Electricity,Læsk,2019-05-09 00:00:00,8,744.7128,
10245,Electricity,Øl,2019-05-09 00:00:00,8,351.132,
10245,Electricity,Læsk,2019-05-09 00:00:00,9,795.9984000000001,
10245,Electricity,Øl,2019-05-09 00:00:00,9,314.3424,
10245,Electricity,Læsk,2019-05-09 00:00:00,10,652.7464,
10245,Electricity,Øl,2019-05-09 00:00:00,10,371.76480000000004,
10245,Electricity,Læsk,2019-05-09 00:00:00,11,684.1247999999999,
10245,Electricity,Øl,2019-05-09 00:00:00,11,357.7656,
10245,Electricity,Læsk,2019-05-09 00:00:00,12,573.0408,
10245,Electricity,Ukendt,2019-05-09 00:00:00,12,50.219999999999985,
10245,Electricity,Øl,2019-05-09 00:00:00,12,324.1168,
10245,Electricity,Læsk,2019-05-09 00:00:00,13,504.02639999999997,
10245,Electricity,Ukendt,2019-05-09 00:00:00,13,10.53,
10245,Electricity,Øl,2019-05-09 00:00:00,13,188.2212,
10245,Electricity,Læsk,2019-05-09 00:00:00,14,651.9024,
10245,Electricity,Ukendt,2019-05-09 00:00:00,14,25.830000000000002,
10245,Electricity,Øl,2019-05-09 00:00:00,14,116.64,
10245,Electricity,Læsk,2019-05-09 00:00:00,15,691.0272,
10245,Electricity,Øl,2019-05-09 00:00:00,15,283.03200000000004,
10245,Electricity,Læsk,2019-05-09 00:00:00,16,700.2064,
10245,Electricity,Øl,2019-05-09 00:00:00,16,299.77200000000005,
10245,Electricity,Læsk,2019-05-09 00:00:00,17,289.2264,
10245,Electricity,Ukendt,2019-05-09 00:00:00,17,88.254,
10245,Electricity,Øl,2019-05-09 00:00:00,17,289.6632,
10245,Electricity,Læsk,2019-05-09 00:00:00,18,899.6184,
10245,Electricity,Ukendt,2019-05-09 00:00:00,18,18.233999999999998,
10245,Electricity,Øl,2019-05-09 00:00:00,18,306.432,
10245,Electricity,Cider,2019-05-09 00:00:00,19,12.672,
10245,Electricity,Læsk,2019-05-09 00:00:00,19,828.3504,
10245,Electricity,Øl,2019-05-09 00:00:00,19,171.072,
10245,Electricity,Øl,2019-05-09 00:00:00,20,216.40800000000002,
10245,Electricity,Cider,2019-05-09 00:00:00,21,31.68,
10245,Electricity,Ukendt,2019-05-09 00:00:00,21,64.0188,
10245,Electricity,Øl,2019-05-09 00:00:00,21,254.06400000000002,
10245,Electricity,Cider,2019-05-09 00:00:00,22,31.68,
10245,Electricity,Ukendt,2019-05-09 00:00:00,22,25.1568,
10245,Electricity,Øl,2019-05-09 00:00:00,22,156.36,
10245,Electricity,Ukendt,2019-05-09 00:00:00,23,36,
10245,Electricity,Øl,2019-05-09 00:00:00,23,246.744,
10245,Electricity,Cider,2019-05-10 00:00:00,0,0,
10245,Electricity,Ukendt,2019-05-10 00:00:00,0,36,
10245,Electricity,Øl,2019-05-10 00:00:00,0,192.04800000000012,
10245,Electricity,Ukendt,2019-05-10 00:00:00,1,140.39999999999998,
10245,Electricity,Øl,2019-05-10 00:00:00,1,218.97600000000017,
10245,Electricity,Ukendt,2019-05-10 00:00:00,2,14.399999999999999,
10245,Electricity,Øl,2019-05-10 00:00:00,2,301.752,
10245,Electricity,Ukendt,2019-05-10 00:00:00,3,29.754,
10245,Electricity,Øl,2019-05-10 00:00:00,3,292.9536,
10245,Electricity,Ukendt,2019-05-10 00:00:00,4,57.5136,
10245,Electricity,Øl,2019-05-10 00:00:00,4,239.744,
10245,Electricity,Øl,2019-05-10 00:00:00,5,171.072,
10245,Electricity,Ukendt,2019-05-10 00:00:00,6,6.4799999999999995,
10245,Electricity,Øl,2019-05-10 00:00:00,6,215.424,
10245,Electricity,Læsk,2019-05-10 00:00:00,7,227.38320000000002,
10245,Electricity,Øl,2019-05-10 00:00:00,7,202.752,
10245,Electricity,Ukendt,2019-05-10 00:00:00,8,22,
10245,Electricity,Øl,2019-05-10 00:00:00,8,171.072,
10245,Electricity,Ukendt,2019-05-10 00:00:00,9,64,
10245,Electricity,Øl,2019-05-10 00:00:00,9,69.696,
10245,Electricity,Ukendt,2019-05-10 00:00:00,10,141.91359999999997,
10245,Electricity,Øl,2019-05-10 00:00:00,10,182.0088,
10245,Electricity,Ukendt,2019-05-10 00:00:00,11,70.88000000000001,
10245,Electricity,Øl,2019-05-10 00:00:00,11,207.3528,
10245,Electricity,Ukendt,2019-05-10 00:00:00,12,70,
10245,Electricity,Øl,2019-05-10 00:00:00,12,240.768,
10245,Electricity,Ukendt,2019-05-10 00:00:00,13,79.3104,
10245,Electricity,Øl,2019-05-10 00:00:00,13,189.9288,
10245,Electricity,Ukendt,2019-05-10 00:00:00,14,12.48,
10245,Electricity,Øl,2019-05-10 00:00:00,14,54.4968,
10245,Electricity,Ukendt,2019-05-10 00:00:00,15,60,
10245,Electricity,Øl,2019-05-10 00:00:00,15,163.94400000000002,
10245,Electricity,Ukendt,2019-05-10 00:00:00,16,60,
10245,Electricity,Øl,2019-05-10 00:00:00,16,220.96800000000002,
10245,Electricity,Ukendt,2019-05-10 00:00:00,17,64,
10245,Electricity,Øl,2019-05-10 00:00:00,17,192.45600000000002,
10245,Electricity,Ukendt,2019-05-10 00:00:00,18,30,
10245,Electricity,Øl,2019-05-10 00:00:00,18,92.0106,
10245,Electricity,Øl,2019-05-10 00:00:00,19,142.56000000000003,
10245,Electricity,Øl,2019-05-10 00:00:00,20,192.45600000000002,
10245,Electricity,Øl,2019-05-10 00:00:00,21,178.20000000000002,
10245,Electricity,Øl,2019-05-10 00:00:00,22,199.58400000000003,
10245,Electricity,Øl,2019-05-10 00:00:00,23,149.68800000000002,
10245,Electricity,Cider,2019-05-11 00:00:00,0,0,
10245,Electricity,Øl,2019-05-11 00:00:00,0,228.09600000000003,
10245,Electricity,Øl,2019-05-11 00:00:00,1,156.81600000000003,
10245,Electricity,Øl,2019-05-11 00:00:00,2,199.58400000000003,
10245,Electricity,Øl,2019-05-11 00:00:00,3,184.45680000000002,
10245,Electricity,Cider,2019-05-11 00:00:00,4,21.384000000000004,
10245,Electricity,Cider,2019-05-11 00:00:00,5,92.66400000000002,
10245,Electricity,Cider,2019-05-11 00:00:00,6,128.30400000000003,
10245,Electricity,Cider,2019-05-11 00:00:00,7,192.45600000000002,
10245,Electricity,Cider,2019-05-11 00:00:00,8,120.46320000000001,
10245,Electricity,Cider,2019-05-11 00:00:00,9,101.9304,
10245,Electricity,Cider,2019-05-11 00:00:00,10,164.6568,
10245,Electricity,Cider,2019-05-11 00:00:00,11,196.02,
10245,Electricity,Cider,2019-05-11 00:00:00,12,172.4976,
10245,Electricity,Cider,2019-05-11 00:00:00,13,159.2712,
10245,Electricity,Cider,2019-05-11 00:00:00,14,13.860000000000001,
10245,Electricity,Cider,2019-05-11 00:00:00,15,20.790000000000003,
10245,Electricity,Cider,2019-05-11 00:00:00,16,83.16000000000001,
10245,Electricity,Øl,2019-05-11 00:00:00,16,109.77120000000001,
10245,Electricity,Cider,2019-05-11 00:00:00,17,83.16000000000001,
10245,Electricity,Øl,2019-05-11 00:00:00,17,172.4976,
10245,Electricity,Cider,2019-05-11 00:00:00,18,97.02000000000001,
10245,Electricity,Øl,2019-05-11 00:00:00,18,250.90560000000002,
10245,Electricity,Cider,2019-05-11 00:00:00,19,97.02000000000001,
10245,Electricity,Øl,2019-05-11 00:00:00,19,258.7464,
10245,Electricity,Cider,2019-05-11 00:00:00,20,159.39000000000001,
10245,Electricity,Øl,2019-05-11 00:00:00,20,62.726400000000005,
10245,Electricity,Cider,2019-05-11 00:00:00,21,112.9788,
10245,Electricity,Øl,2019-05-11 00:00:00,21,219.54240000000001,
10245,Electricity,Cider,2019-05-11 00:00:00,22,235.22400000000002,
10245,Electricity,Øl,2019-05-11 00:00:00,22,12.988800000000001,
10245,Electricity,Cider,2019-05-11 00:00:00,23,203.8608,
10245,Electricity,Cider,2019-05-12 00:00:00,0,219.54240000000001,
10245,Electricity,Øl,2019-05-12 00:00:00,0,0,
10245,Electricity,Cider,2019-05-12 00:00:00,1,227.38320000000002,
10245,Electricity,Øl,2019-05-12 00:00:00,1,180.3384,
10245,Electricity,Cider,2019-05-12 00:00:00,2,227.38320000000002,
10245,Electricity,Øl,2019-05-12 00:00:00,2,250.90560000000002,
10245,Electricity,Cider,2019-05-12 00:00:00,3,156.816,
10245,Electricity,Øl,2019-05-12 00:00:00,3,258.7464,
10245,Electricity,Cider,2019-05-12 00:00:00,4,196.02,
10245,Electricity,Øl,2019-05-12 00:00:00,4,274.428,
10245,Electricity,Cider,2019-05-12 00:00:00,5,155.232,
10245,Electricity,Øl,2019-05-12 00:00:00,5,258.7464,
10245,Electricity,Øl,2019-05-12 00:00:00,6,368.5176,
10245,Electricity,Øl,2019-05-12 00:00:00,7,360.6768,
10245,Electricity,Øl,2019-05-12 00:00:00,8,384.1992,
10245,Electricity,Øl,2019-05-12 00:00:00,9,423.4032,
10245,Electricity,Øl,2019-05-12 00:00:00,10,533.1744,
10245,Electricity,Øl,2019-05-12 00:00:00,11,168.696,
10245,Electricity,Øl,2019-05-12 00:00:00,12,370.65600000000006,
10245,Electricity,Øl,2019-05-12 00:00:00,13,537.8952000000002,
10245,Electricity,Øl,2019-05-12 00:00:00,14,341.64959999999996,
10245,Electricity,Øl,2019-05-12 00:00:00,15,469.476,
10245,Electricity,Øl,2019-05-12 00:00:00,16,460.3152,
10245,Electricity,Øl,2019-05-12 00:00:00,17,417.8496,
10245,Electricity,Øl,2019-05-12 00:00:00,18,480.6888,
10245,Electricity,Ukendt,2019-05-12 00:00:00,19,83.9808,
10245,Electricity,Øl,2019-05-12 00:00:00,19,416.18399999999997,
10245,Electricity,Ukendt,2019-05-12 00:00:00,20,17.107200000000002,
10245,Electricity,Øl,2019-05-12 00:00:00,20,450.58320000000003,
10245,Electricity,Ukendt,2019-05-12 00:00:00,21,4.276800000000001,
10245,Electricity,Øl,2019-05-12 00:00:00,21,496.5624,
10245,Electricity,Ukendt,2019-05-12 00:00:00,22,72,
10245,Electricity,Øl,2019-05-12 00:00:00,22,472.35839999999996,
10245,Electricity,Øl,2019-05-12 00:00:00,23,498.25440000000003,
10245,Electricity,Cider,2019-05-13 00:00:00,0,0,
10245,Electricity,Øl,2019-05-13 00:00:00,0,484.476,
10245,Electricity,Øl,2019-05-13 00:00:00,1,470.95680000000004,
10245,Electricity,Ukendt,2019-05-13 00:00:00,2,40.14359999999999,
10245,Electricity,Øl,2019-05-13 00:00:00,2,420.552,
10245,Electricity,Øl,2019-05-13 00:00:00,3,445.3824,
10245,Electricity,Ukendt,2019-05-13 00:00:00,4,18.8568,
10245,Electricity,Øl,2019-05-13 00:00:00,4,243.22320000000002,
10245,Electricity,Ukendt,2019-05-13 00:00:00,5,4.05,
10245,Electricity,Øl,2019-05-13 00:00:00,5,267.88800000000003,
10245,Electricity,Ukendt,2019-05-13 00:00:00,6,8.342400000000001,
10245,Electricity,Øl,2019-05-13 00:00:00,6,303.84000000000003,
10245,Electricity,Øl,2019-05-13 00:00:00,7,303.096,
10245,Electricity,Ukendt,2019-05-13 00:00:00,8,26.9568,
10245,Electricity,Øl,2019-05-13 00:00:00,8,225.0168,
10245,Electricity,Læsk,2019-05-13 00:00:00,9,18.9,
10245,Electricity,Øl,2019-05-13 00:00:00,9,223.176,
10245,Electricity,Læsk,2019-05-13 00:00:00,10,23.624999999999996,
10245,Electricity,Øl,2019-05-13 00:00:00,10,239.04,
10245,Electricity,Læsk,2019-05-13 00:00:00,11,69.46249999999999,
10245,Electricity,Øl,2019-05-13 00:00:00,11,178.20000000000002,
10245,Electricity,Læsk,2019-05-13 00:00:00,12,99.45,
10245,Electricity,Ukendt,2019-05-13 00:00:00,12,31.006800000000002,
10245,Electricity,Øl,2019-05-13 00:00:00,12,221.12400000000002,
10245,Electricity,Læsk,2019-05-13 00:00:00,13,416.85,
10245,Electricity,Øl,2019-05-13 00:00:00,13,338.23199999999997,
10245,Electricity,Læsk,2019-05-13 00:00:00,14,478.21320000000003,
10245,Electricity,Ukendt,2019-05-13 00:00:00,14,58.77359999999998,
10245,Electricity,Øl,2019-05-13 00:00:00,14,448.38960000000003,
10245,Electricity,Øl,2019-05-13 00:00:00,15,314.028,
10245,Electricity,Øl,2019-05-13 00:00:00,16,430.38000000000005,
10245,Electricity,Øl,2019-05-13 00:00:00,17,348.708,
10245,Electricity,Øl,2019-05-13 00:00:00,18,207.80100000000002,
10245,Electricity,Øl,2019-05-13 00:00:00,19,379.11199999999997,
10245,Electricity,Øl,2019-05-13 00:00:00,20,172.26,
10245,Electricity,Ukendt,2019-05-13 00:00:00,21,65.48039999999999,
10245,Electricity,Øl,2019-05-13 00:00:00,21,290.70360000000005,
10245,Electricity,Ukendt,2019-05-13 00:00:00,22,8.3268,
10245,Electricity,Øl,2019-05-13 00:00:00,22,404.574,
10245,Electricity,Øl,2019-05-13 00:00:00,23,436.896,
10245,Electricity,Cider,2019-05-14 00:00:00,0,0,
10245,Electricity,Øl,2019-05-14 00:00:00,0,366.7739999999997,
10245,Electricity,Øl,2019-05-14 00:00:00,1,338.05199999999985,
10245,Electricity,Ukendt,2019-05-14 00:00:00,2,36.093599999999995,
10245,Electricity,Øl,2019-05-14 00:00:00,2,272.4768,
10245,Electricity,Læsk,2019-05-14 00:00:00,3,628.8371999999999,
10245,Electricity,Øl,2019-05-14 00:00:00,3,316.56000000000006,
10245,Electricity,Læsk,2019-05-14 00:00:00,4,344.5656,
